gene_96_50_61_7_64_14_71_91_66_43_46_31_2_89_10_77_64_81_56_0_4_35_9_39_28_83_41_75_90_2_100_5_0,20,0.122291,377.942
gene_91_50_64_20_59_17_83_13_37_37_57_37_11_38_8_86_64_95_66_11_83_56_4_2_96_17_59_74_3_54_77_38_9,16,0.120094,336.13
gene_96_69_86_14_65_0_96_59_32_64_39_23_24_23_44_79_75_100_46_4_73_19_43_46_28_27_70_86_4_68_98_9_15,22,0.122602,335.61
gene_100_20_91_11_64_1_73_93_38_25_57_21_11_50_58_100_64_88_66_20_3_55_37_100_31_21_63_77_73_85_77_54_0,12,0.112881,331.717
gene_88_31_90_53_72_100_52_83_99_22_10_19_2_40_6_89_60_31_73_13_0_42_89_48_10_11_12_0_26_79_95_15_64,23,0.114448,324.946
gene_94_52_35_12_64_35_71_8_66_72_55_65_18_1_6_94_63_81_56_0_9_36_35_92_28_75_12_75_91_79_77_23_65,26,0.123161,323.366
gene_71_81_94_9_60_21_0_12_0_93_32_41_15_35_37_87_64_86_70_31_56_51_38_2_36_45_41_69_95_11_98_36_0,16,0.124506,318.273
gene_88_94_62_61_89_44_76_98_6_60_27_20_7_16_10_97_28_33_35_27_67_88_83_39_92_27_68_86_18_64_61_38_33,23,0.118839,317.277
gene_25_65_92_11_65_70_77_59_23_59_32_15_21_84_0_17_97_53_12_5_86_71_8_48_93_81_45_41_91_55_84_75_64,26,0.120164,316.983
gene_37_97_91_69_86_40_78_0_38_26_1_65_7_22_10_70_97_74_54_38_74_71_45_53_28_66_60_77_65_29_72_28_52,23,0.117404,315.951
gene_91_40_43_11_64_0_85_71_50_74_81_14_15_21_7_58_100_14_99_0_65_35_77_88_43_93_71_3_21_68_77_34_44,20,0.114212,312.56
gene_79_65_87_37_65_14_73_38_37_59_52_14_15_28_4_94_29_90_66_2_60_88_6_30_93_8_57_90_60_11_100_36_0,25,0.118119,311.485
gene_32_99_92_90_36_43_75_69_10_59_48_25_11_89_60_90_68_27_40_11_81_37_39_47_31_30_34_89_12_43_88_89_1,21,0.105494,309.723
gene_97_76_54_12_63_14_71_64_18_25_89_19_11_50_55_89_64_75_64_2_63_5_42_48_48_88_60_0_91_50_97_46_2,25,0.1143,307.006
gene_86_79_91_7_94_40_74_98_50_26_7_24_7_1_37_70_99_81_35_38_4_71_42_54_28_62_34_88_57_64_93_10_24,19,0.110931,305.463
gene_32_81_92_52_70_74_78_98_38_60_32_14_29_81_50_84_9_95_66_38_9_70_67_100_10_83_63_0_7_64_77_9_41,13,0.130627,303.49
gene_94_84_86_54_65_39_79_100_64_29_41_31_14_18_7_61_91_83_85_4_77_51_70_2_28_62_13_99_7_55_84_38_22,17,0.109529,302.281
gene_31_65_47_11_91_8_56_9_37_67_10_14_7_99_44_85_29_52_99_20_86_88_17_36_92_75_69_41_3_54_77_75_4,19,0.10452,302.26
gene_100_50_66_23_63_0_85_98_63_88_11_19_17_97_7_60_29_90_84_12_58_15_87_2_92_10_42_0_13_27_61_21_41,23,0.112485,297.874
gene_10_43_94_43_75_82_83_98_65_0_52_67_9_38_6_86_52_95_14_76_83_7_39_2_96_77_13_77_5_11_94_39_21,15,0.126874,296.032
gene_27_94_97_54_61_18_76_22_41_97_57_18_19_1_37_93_91_26_35_46_19_58_40_96_28_9_12_40_7_84_76_7_36,22,0.106517,293.65
