gene_20_39_95_6_94_0_78_84_50_100_14_18_33_53_11_58_86_37_77_20_77_53_81_48_24_23_82_3_60_29_94_3_5,22,0.138316,286.389
gene_22_45_9_43_54_20_45_9_80_24_79_22_32_25_66_66_57_87_72_0_68_13_7_80_95_7_23_35_84_84_98_7_34,19,0.121404,258.766
gene_35_94_95_18_71_16_34_100_42_85_95_17_29_96_10_74_86_76_39_1_74_48_18_98_34_42_41_31_61_69_84_7_67,14,0.122444,248.565
gene_45_97_18_2_79_0_0_98_2_100_55_22_15_16_43_66_55_99_82_0_63_81_70_66_53_28_47_48_91_89_94_7_36,17,0.125498,248.389
gene_61_93_11_12_71_5_36_60_58_24_100_14_13_96_10_58_52_76_86_1_86_18_11_1_93_82_100_62_81_67_84_23_39,19,0.109491,244.837
gene_94_32_27_18_71_4_0_96_46_45_45_14_18_100_10_89_83_82_75_20_3_77_25_81_14_42_87_8_68_11_50_69_34,18,0.119456,244.309
gene_17_94_92_18_90_16_85_98_57_58_57_71_6_0_7_84_21_72_39_5_74_52_37_36_8_31_41_62_87_25_86_41_5,25,0.114573,240.263
gene_75_68_97_59_79_22_31_89_59_74_81_28_8_35_0_84_69_2_77_92_68_80_11_3_50_82_55_32_17_25_93_11_68,22,0.108775,237.891
gene_92_20_89_51_32_5_74_88_38_97_54_22_46_24_10_2_88_87_77_18_66_83_12_48_93_48_92_63_68_13_81_20_8,25,0.124113,236.046
gene_17_94_31_47_90_16_26_90_61_80_95_11_6_43_55_83_86_72_63_5_70_46_37_50_41_82_41_36_84_69_84_60_15,20,0.114764,231.917
gene_12_36_92_26_76_82_45_9_20_100_35_49_15_96_57_5_61_76_1_1_3_13_15_57_81_65_66_72_84_24_64_41_29,22,0.111881,230.879
gene_35_83_94_9_77_59_71_98_69_75_60_73_33_2_0_94_86_75_73_2_7_90_59_41_36_83_73_67_91_24_93_21_67,26,0.116158,230.177
gene_12_57_92_40_52_5_48_6_20_58_39_29_33_16_57_85_55_52_1_0_2_13_77_45_81_42_66_69_84_25_32_41_94,12,0.1189,229.884
gene_88_24_99_16_59_39_40_17_42_61_56_11_41_96_10_56_84_1_49_51_86_73_35_47_32_8_77_29_78_92_27_22_86,16,0.112974,229.195
gene_88_83_92_32_81_39_85_98_31_74_30_23_25_95_13_84_69_87_73_47_60_57_19_49_32_63_74_34_76_25_37_71_36,20,0.109499,228.988
gene_95_20_4_51_76_19_74_97_20_46_55_13_34_53_31_93_85_87_90_18_76_57_35_60_98_47_32_29_68_13_81_25_5,18,0.10565,223.118
gene_96_85_1_21_55_5_4_22_58_9_79_23_25_29_66_84_57_36_25_1_59_53_7_84_32_7_8_65_17_84_98_60_12,10,0.110108,223.05
