gene_86_88_92_94_56_9_89_84_55_8_62_0_7_89_7_15_29_67_9_12_73_43_7_44_96_17_3_73_59_69_74_50_1,16,0.140138,390.087
gene_8_62_90_18_48_25_56_12_69_89_61_89_21_15_0_88_72_94_28_30_77_93_62_91_31_68_41_97_57_28_70_23_36,17,0.14869,389.675
gene_93_53_7_3_66_73_59_53_34_96_59_0_8_12_11_79_50_41_90_8_86_68_3_4_34_59_3_71_6_25_91_45_9,27,0.122624,353.528
gene_42_88_4_53_61_4_88_48_21_93_54_59_12_11_0_51_47_90_28_9_49_90_7_3_98_56_69_73_9_100_98_47_23,15,0.119635,351.229
gene_94_97_100_19_60_10_62_92_40_35_53_44_3_27_11_79_54_64_26_29_74_58_61_2_10_12_71_77_34_87_80_72_54,23,0.117902,347.185
gene_33_90_100_3_54_78_60_48_21_93_83_85_13_89_5_60_47_68_5_7_49_0_7_34_34_56_2_97_86_10_98_55_7,20,0.121567,344.427
gene_91_98_1_14_56_8_76_7_57_87_57_94_7_46_0_61_48_37_73_4_16_2_42_47_21_13_74_48_68_2_74_8_35,29,0.11824,342.132
gene_20_89_94_58_63_62_77_98_34_95_33_59_3_90_11_3_26_64_30_5_88_53_42_47_24_59_74_52_57_28_92_45_0,26,0.112511,336.243
gene_92_96_100_59_61_9_62_96_66_97_88_68_21_27_7_100_51_97_28_0_71_34_57_0_21_57_22_8_61_96_83_57_9,19,0.124422,324.044
gene_91_89_5_48_59_0_59_96_33_92_54_23_12_22_19_89_1_90_25_64_73_37_63_29_18_8_40_50_78_20_83_50_35,21,0.180367,319.714
gene_42_76_92_9_67_9_76_100_68_88_85_54_12_58_0_99_49_40_82_6_83_42_43_27_17_13_39_12_14_81_98_66_23,21,0.109733,315.177
gene_34_58_66_21_41_15_72_1_50_88_94_94_8_22_0_66_16_34_91_25_25_60_96_46_18_17_7_3_89_28_90_82_1,19,0.113348,314.493
gene_15_80_1_18_60_80_67_52_67_58_51_100_3_8_8_88_29_88_91_4_69_3_63_32_21_60_86_76_57_7_90_53_9,25,0.107649,312.824
gene_20_89_94_25_63_9_73_97_67_68_51_89_7_90_0_51_26_38_30_16_67_22_12_44_18_12_32_58_57_73_91_32_9,23,0.103246,309.722
gene_33_89_94_24_63_62_80_28_62_93_88_85_13_15_5_66_42_68_5_5_91_22_7_32_34_21_2_96_6_74_98_22_7,19,0.101737,309.601
gene_12_89_94_3_66_17_41_45_62_99_66_90_12_19_0_79_54_94_3_11_69_66_3_91_21_4_4_75_59_66_97_82_2,20,0.106772,305.084
gene_89_93_0_3_54_8_54_4_60_98_62_0_8_48_50_79_49_39_90_21_4_34_65_28_34_39_39_71_9_6_91_51_10,15,0.121317,304.341
gene_39_88_100_89_71_9_90_48_21_93_41_5_12_77_14_7_47_67_85_9_49_14_4_3_4_56_5_94_9_87_98_86_79,34,0.104378,302.987
gene_96_29_58_48_58_49_87_26_44_100_45_84_5_84_0_43_52_35_33_23_87_80_66_5_14_17_3_95_71_79_95_45_6,12,0.11071,298.855
gene_7_89_94_59_65_6_74_58_8_67_45_32_10_19_51_89_54_44_4_11_4_59_2_91_30_4_4_76_71_3_100_82_0,18,0.103716,298.095
gene_94_3_1_21_54_8_77_26_56_91_59_5_3_14_0_83_79_80_93_28_25_60_57_27_34_17_93_17_89_28_77_57_42,23,0.0965543,297.902
gene_89_88_98_39_59_10_62_92_40_95_71_44_22_16_11_47_84_15_53_3_23_36_61_4_35_29_71_77_34_28_79_72_79,27,0.112062,296.159
gene_8_89_4_48_67_8_87_26_36_98_86_92_12_19_16_95_50_97_33_64_62_66_42_50_34_37_35_100_2_81_83_49_3,29,0.155985,295.342
gene_82_89_6_70_56_8_74_26_63_86_59_62_12_48_50_86_50_41_88_6_4_30_46_50_34_37_93_76_9_91_76_51_3,22,0.105018,294.727
gene_20_89_94_25_66_62_77_46_67_95_51_85_3_62_11_51_50_64_30_5_88_68_7_44_10_59_74_73_9_25_91_45_0,17,0.0955894,294.656
