gene_100_52_89_59_67_69_70_51_99_23_54_9_14_82_7_73_4_88_73_20_9_69_65_4_97_25_49_52_0_81_74_84_66,15,0.141408,394.888
gene_94_52_98_21_60_1_19_96_8_58_10_24_7_1_4_90_51_89_90_9_63_22_14_99_18_11_55_74_57_30_86_52_75,18,0.123747,365.5
gene_91_94_6_51_91_15_76_60_71_100_9_97_8_15_25_92_7_91_85_28_85_80_42_2_23_69_83_14_76_74_61_81_5,16,0.125386,364.725
gene_99_63_6_15_63_3_75_12_38_68_9_23_14_19_6_99_22_100_4_0_57_5_42_27_86_22_35_75_59_55_97_2_5,20,0.131554,363.28
gene_91_64_61_50_68_5_80_100_63_24_48_23_2_89_8_100_66_73_3_10_59_99_1_40_8_7_44_5_86_55_60_0_1,25,0.12384,360.118
gene_89_50_56_10_59_76_83_10_33_86_52_23_3_89_25_85_65_70_69_2_76_90_7_2_92_80_74_100_10_54_67_2_55,12,0.119701,359.694
gene_10_54_98_12_60_12_14_85_31_41_9_22_6_15_4_73_51_89_56_9_80_68_10_45_92_8_55_66_59_2_86_31_75,25,0.133473,358.562
gene_91_53_82_59_59_11_83_98_88_90_52_50_7_12_0_100_13_5_84_0_38_21_8_96_93_25_74_4_68_82_93_88_85,19,0.12048,356.577
gene_96_52_96_13_67_42_41_95_28_97_9_9_14_89_5_81_54_37_10_38_76_13_36_0_23_5_5_76_48_51_97_22_21,22,0.119026,356.321
gene_74_64_66_54_46_39_77_98_18_64_46_31_8_15_4_73_63_75_56_0_57_42_72_0_10_72_71_14_74_61_89_65_18,18,0.134223,351.801
gene_41_51_94_13_67_42_77_12_67_97_72_19_14_89_5_94_54_54_56_38_83_99_36_7_23_100_44_42_13_55_74_86_1,25,0.124529,351.49
gene_94_88_64_54_64_40_77_26_9_66_54_17_11_22_4_87_63_34_8_7_44_98_67_92_23_16_70_14_19_84_99_4_0,23,0.116112,342.343
gene_93_79_35_63_59_13_59_39_67_90_46_35_7_79_6_100_54_87_96_0_3_98_8_22_18_17_29_75_71_36_97_95_21,17,0.117098,333.193
gene_85_79_94_51_59_5_82_39_36_72_46_9_12_84_0_86_53_87_90_10_65_65_13_2_18_29_41_42_80_36_74_8_79,17,0.119576,331.332
gene_7_91_90_61_68_7_80_95_47_21_0_55_7_81_14_63_9_73_88_2_45_8_84_40_10_17_74_0_6_68_60_84_18,13,0.118124,330.681
gene_94_33_56_9_64_0_61_51_38_100_16_97_3_21_0_97_29_90_30_14_89_42_83_51_98_52_86_14_74_2_67_79_23,21,0.121017,330.345
gene_94_79_35_15_44_58_82_39_36_59_82_19_7_79_3_42_28_78_96_11_60_46_81_2_18_19_24_64_47_71_60_8_22,24,0.128056,329.959
gene_100_53_10_10_62_4_26_71_65_60_46_17_20_84_6_92_65_79_63_41_57_73_38_46_18_74_86_4_17_29_89_0_23,10,0.124796,329.536
gene_38_93_99_12_59_9_87_100_65_7_2_23_0_89_8_61_86_78_51_41_65_5_65_45_23_8_76_100_13_68_78_5_55,19,0.106702,326.615
gene_93_98_94_54_64_7_66_98_18_64_46_55_16_16_25_84_63_73_85_1_79_94_42_17_13_30_25_53_6_15_89_38_18,18,0.116994,326.015
gene_93_52_3_20_59_69_68_98_22_64_56_21_9_11_4_77_1_78_93_1_9_15_42_46_31_71_74_53_10_66_74_54_18,21,0.110438,325.033
gene_93_98_94_20_68_9_46_100_33_55_51_5_13_16_28_84_88_79_90_1_18_94_11_46_31_71_16_53_6_14_89_84_18,29,0.114588,322.245
gene_96_41_96_13_67_42_77_100_40_97_12_23_18_89_5_76_27_36_90_38_88_12_7_2_23_75_74_17_18_64_44_2_13,25,0.117973,317.481
gene_10_36_6_11_55_4_77_92_37_87_51_19_16_99_0_85_70_73_75_0_76_36_44_46_86_47_44_40_56_54_97_85_5,19,0.121876,316.195
gene_100_53_96_23_64_4_77_71_65_60_9_55_20_84_16_3_65_79_85_41_65_6_5_12_18_24_73_12_17_2_89_40_23,17,0.107318,312.038
gene_100_79_94_51_64_1_35_37_38_88_7_12_6_28_0_96_65_73_68_75_76_100_8_40_19_18_74_10_65_59_51_68_58,12,0.124394,308.913
gene_93_46_35_12_81_2_78_98_37_60_51_55_3_16_25_84_34_81_90_1_18_94_42_27_31_71_25_57_57_15_87_83_18,25,0.10722,304.935
gene_93_53_90_61_64_7_82_91_40_97_5_19_14_99_13_94_54_73_88_33_79_13_84_2_10_95_26_76_56_68_60_5_97,21,0.112592,304.836
gene_0_33_30_16_59_9_46_100_33_57_46_9_7_28_0_76_88_93_67_0_73_88_8_37_12_17_21_75_21_66_77_57_31,20,0.107262,299.889
gene_91_88_82_10_95_11_59_12_16_96_52_35_7_89_6_100_17_0_56_0_3_21_4_2_93_13_74_4_71_92_80_91_37,21,0.103613,299.603
gene_43_63_6_15_63_5_83_37_36_45_72_23_6_15_0_93_94_100_88_0_44_5_11_98_4_87_58_14_85_55_97_0_21,14,0.113069,294.156
gene_96_94_66_54_68_7_49_12_18_84_47_31_12_16_0_22_100_88_85_0_79_55_4_17_99_30_74_37_98_43_84_58_18,15,0.107192,291.004
gene_8_93_87_24_64_58_61_100_36_70_42_19_7_32_39_100_58_73_90_0_56_12_86_17_19_94_77_14_25_2_60_85_30,18,0.110028,289.732
gene_100_32_93_56_60_42_78_12_4_64_71_9_13_82_4_73_48_88_83_44_76_15_83_17_98_11_42_3_21_52_55_83_18,18,0.0992398,287.043
gene_60_92_80_50_68_1_80_100_63_99_7_54_7_89_13_95_65_73_72_96_59_11_4_57_99_83_74_5_21_29_97_84_13,22,0.123586,286.863
gene_38_50_57_25_62_5_86_100_33_26_10_21_0_89_4_87_65_70_95_2_76_7_3_44_52_30_74_37_95_54_67_7_4,18,0.102262,284.481
gene_96_94_3_9_62_72_78_12_64_26_45_85_13_15_6_100_66_59_55_2_85_88_68_96_8_74_44_100_63_55_60_83_78,16,0.10308,284.105
gene_93_96_37_29_62_74_78_61_57_34_52_32_18_20_0_97_40_76_35_18_67_64_6_2_18_24_10_11_13_66_67_2_87,18,0.107298,282.851
gene_41_96_89_95_71_21_83_100_22_60_52_17_7_20_28_85_28_76_35_41_71_25_42_77_12_17_90_75_85_68_77_11_87,20,0.0997226,282.445
gene_0_32_3_10_60_10_78_76_37_19_48_14_14_83_4_86_12_93_73_0_9_15_41_17_97_66_74_2_74_52_84_83_31,26,0.106849,282.392
gene_100_94_4_9_67_5_83_96_9_22_46_31_12_72_44_92_60_77_90_13_9_44_83_67_88_76_84_0_6_84_55_84_93,24,0.115025,281.154
