gene_41_33_80_11_64_48_67_27_63_19_98_55_10_17_4_92_48_37_88_2_60_69_7_83_92_16_60_0_24_66_74_7_92,15,0.138827,358.606
gene_96_52_66_9_59_15_83_13_37_37_10_92_6_15_8_58_100_14_56_0_3_15_7_41_96_79_41_5_21_66_81_89_22,20,0.129868,328.612
gene_70_44_64_20_43_0_76_95_37_67_57_12_6_84_7_86_5_88_90_5_13_2_4_2_7_17_86_32_90_59_77_23_2,22,0.132332,320.783
gene_94_50_100_12_91_9_76_100_18_21_32_37_11_19_0_84_56_86_70_17_56_42_17_36_28_75_61_14_70_64_99_5_97,16,0.114037,315.632
gene_100_39_87_53_63_14_77_94_95_59_10_14_11_51_58_97_48_90_10_2_86_88_81_41_93_71_45_9_57_29_77_28_87,22,0.111652,312.795
gene_31_92_96_49_91_8_85_98_42_96_48_55_21_35_5_17_24_48_65_13_86_38_35_1_31_29_16_87_89_55_92_43_64,22,0.132808,306.077
gene_89_35_37_50_65_4_61_61_63_100_48_11_24_28_5_87_94_51_40_0_56_95_8_2_92_71_70_0_53_60_99_54_1,19,0.123228,301.85
gene_27_100_80_7_94_19_74_0_41_18_52_55_7_39_0_89_27_100_85_0_43_80_31_58_28_83_69_7_59_29_92_24_6,19,0.118435,301.279
gene_89_55_5_11_71_74_49_91_63_100_99_17_21_54_3_79_91_49_70_43_11_48_12_80_12_66_74_82_53_56_95_84_1,10,0.120694,300.287
gene_41_80_94_16_91_9_83_29_37_21_7_55_11_42_6_85_61_86_67_20_51_52_4_22_15_15_61_0_3_64_79_36_92,21,0.106518,296.766
gene_51_43_93_53_64_0_49_100_93_5_74_48_17_35_8_58_5_16_99_0_0_0_45_1_96_81_16_75_29_79_72_23_2,23,0.116033,295.611
gene_100_79_64_7_64_1_74_11_63_37_47_79_8_22_0_92_29_14_8_11_59_56_40_46_0_25_42_56_56_54_89_21_84,13,0.120404,290.866
gene_40_97_62_52_65_42_54_9_16_90_46_89_13_36_4_95_55_32_56_61_60_93_38_88_87_29_16_19_74_64_60_23_57,19,0.117953,290.182
gene_86_69_98_54_64_1_79_98_50_20_43_21_10_12_4_93_78_52_32_20_9_8_42_54_31_81_35_40_56_54_77_10_84,21,0.105374,283.965
gene_100_98_94_12_91_0_73_100_63_20_55_19_2_38_44_82_29_14_25_4_86_51_43_51_31_25_42_75_30_64_100_24_2,26,0.11592,283.212
gene_37_81_90_51_59_44_56_83_63_100_48_55_21_86_5_87_60_100_73_9_34_95_38_47_10_30_71_14_30_2_95_23_1,18,0.113715,281.288
gene_12_50_90_64_65_0_91_100_6_25_11_19_21_38_11_92_60_14_8_2_68_56_4_51_28_25_66_56_5_64_100_21_35,25,0.116591,277.937
gene_41_97_94_14_64_48_67_83_65_59_13_21_2_86_4_90_65_37_73_2_34_7_38_47_10_30_14_0_86_66_97_7_26,30,0.104569,272.868
gene_93_65_98_52_68_72_76_37_0_69_45_18_7_81_55_95_47_6_13_66_86_95_39_26_92_11_20_46_95_82_100_5_64,19,0.116971,271.685
gene_57_72_68_8_34_66_45_6_13_97_53_14_26_50_44_86_83_0_93_5_36_46_70_2_10_70_53_54_3_24_60_8_52,16,0.115531,266.722
gene_28_50_92_9_71_4_83_29_37_9_6_37_11_54_5_58_100_86_88_0_56_15_7_2_96_75_38_86_91_66_93_38_9,24,0.10386,266.618
gene_60_92_64_13_64_78_38_16_42_21_52_20_10_82_0_92_48_88_68_11_56_19_8_77_14_33_87_74_65_5_94_43_34,24,0.102869,266.044
gene_10_66_64_12_59_80_77_73_63_22_57_19_7_81_4_19_29_14_13_20_59_13_4_46_93_25_42_56_93_64_92_38_2,17,0.103741,266.043
gene_91_79_64_14_94_76_28_98_66_22_1_20_24_99_55_93_50_98_35_48_63_7_34_31_31_11_25_64_65_66_74_69_28,15,0.112324,265.669
gene_26_64_98_54_74_39_78_11_63_72_46_14_7_23_4_93_78_51_66_20_9_8_37_17_87_75_45_89_5_55_77_38_1,21,0.0889558,265.553
gene_94_18_94_18_72_69_85_96_99_41_47_67_3_89_8_73_4_79_73_40_20_73_8_100_93_66_21_11_26_54_59_74_0,23,0.105381,265.122
