gene_91_88_1_53_61_4_91_90_57_90_48_59_3_19_0_42_29_90_28_8_83_2_63_46_98_24_10_97_9_67_97_47_0,27,0.127309,429.91
gene_99_56_1_23_61_15_77_1_32_90_94_94_12_22_0_61_74_78_91_1_25_60_57_33_18_24_11_10_89_55_74_24_95,16,0.135073,421.153
gene_38_64_100_20_60_73_70_30_39_90_54_54_5_64_15_66_50_77_54_13_51_30_65_46_95_19_74_58_57_58_77_88_1,18,0.135346,417.686
gene_89_93_26_39_59_9_77_96_71_90_72_85_13_19_0_7_98_36_54_8_3_34_30_46_91_12_0_14_86_87_82_82_84,16,0.128446,417.503
gene_20_80_90_25_60_75_82_97_67_68_51_18_3_16_0_79_29_64_45_0_88_58_37_44_10_69_74_52_57_14_97_9_79,21,0.125378,397.178
gene_38_33_100_48_60_13_71_100_32_95_55_58_6_84_0_43_52_52_59_8_87_0_58_46_18_17_22_58_55_66_95_5_0,23,0.117812,381.055
gene_91_53_98_55_54_7_78_43_8_4_5_85_11_12_0_90_100_34_88_7_88_64_26_46_61_64_42_73_80_85_100_9_79,23,0.123584,370.936
gene_93_9_5_3_54_10_42_47_40_96_54_84_5_74_14_97_84_6_70_6_23_36_61_2_23_29_69_77_34_28_80_72_54,23,0.12509,368.185
gene_90_68_88_89_56_0_90_44_21_93_83_68_7_11_6_99_29_98_28_9_91_95_42_0_4_57_69_8_9_100_78_57_23,18,0.115804,363.13
gene_93_94_4_48_61_9_74_96_25_88_88_94_7_14_0_79_50_41_4_2_71_65_58_27_21_17_22_58_61_27_99_82_9,24,0.117994,362.511
gene_6_88_93_21_60_6_81_1_8_88_45_34_12_15_7_77_16_39_88_2_88_64_68_93_92_25_43_89_72_70_100_52_79,20,0.117375,357.936
gene_96_97_94_51_54_9_87_26_62_98_22_92_5_19_0_33_54_97_33_0_88_71_63_46_18_12_0_100_71_85_97_49_74,13,0.110973,356.108
gene_94_92_100_3_54_7_62_92_66_95_54_84_23_27_7_21_29_6_26_13_81_36_42_2_36_33_71_99_89_96_79_39_31,15,0.130162,354.968
gene_91_89_1_9_41_8_59_7_33_88_62_23_12_58_0_21_48_4_25_7_72_65_41_47_14_13_47_48_4_11_71_50_35,23,0.111297,354.702
gene_8_63_94_61_54_9_77_96_67_65_44_64_21_22_10_100_66_48_28_6_68_1_60_36_10_54_3_72_84_69_85_90_98,20,0.118174,354.34
gene_100_91_1_8_78_62_63_20_38_95_49_5_8_85_0_79_40_90_88_2_85_60_38_76_92_23_22_43_6_41_61_50_32,24,0.117222,345.931
gene_42_76_94_0_60_9_77_100_27_95_42_54_5_89_15_15_50_48_87_6_75_47_69_4_87_54_3_12_62_1_91_48_74,17,0.109603,339.707
