gene_100_67_93_30_71_5_51_98_19_75_55_75_29_0_3_90_86_75_23_48_71_59_37_57_32_83_93_76_91_14_84_26_68,14,0.115864,239.315
gene_94_73_87_52_76_26_24_98_20_100_14_13_33_53_63_3_100_0_66_48_45_57_37_48_24_47_82_0_60_84_95_16_36,13,0.117327,236.593
gene_71_46_92_9_52_5_45_9_58_58_54_22_43_92_2_84_21_52_62_2_68_24_75_36_94_42_82_62_58_25_86_41_35,22,0.127883,236.453
gene_8_71_34_13_81_5_24_98_31_75_4_75_29_2_25_99_79_74_79_47_3_48_85_57_32_14_98_71_77_24_87_27_68,22,0.119581,234.796
gene_12_45_30_26_52_82_48_9_20_58_36_75_33_54_11_84_21_27_72_47_2_13_15_46_95_42_16_69_84_25_64_89_32,20,0.121016,229.593
gene_7_7_93_17_85_0_72_12_58_51_46_78_33_15_0_46_51_87_90_16_89_69_17_94_52_99_99_51_74_15_68_71_64,24,0.114773,225.07
gene_22_94_86_18_40_6_77_100_31_24_42_45_8_85_37_93_57_53_38_7_61_24_9_43_49_18_88_32_71_26_74_49_37,25,0.127051,225.001
gene_9_78_92_30_30_49_78_69_80_33_68_78_31_15_0_56_54_14_77_1_65_26_77_87_34_54_24_0_56_43_61_0_32,24,0.118425,222.193
gene_45_94_86_18_40_16_0_7_2_9_43_28_54_16_10_94_97_3_82_0_12_45_5_66_53_31_85_11_91_71_87_20_36,13,0.129305,220.802
gene_100_0_69_6_35_22_56_98_31_1_14_41_38_2_11_56_79_97_66_47_46_40_77_64_93_14_82_32_68_42_96_46_65,20,0.119522,213.626
gene_28_21_84_16_58_32_41_11_99_99_77_45_20_5_58_77_84_1_73_48_8_8_80_0_98_72_82_29_62_92_92_58_34,14,0.105889,212.049
gene_99_17_89_9_90_21_71_98_6_97_54_22_43_2_0_78_51_76_95_5_86_24_77_46_94_29_41_63_91_25_82_5_33,21,0.110234,208.56
gene_94_71_27_16_71_6_42_96_47_75_55_13_29_73_3_90_86_82_79_48_61_48_11_57_17_83_100_76_68_84_50_26_26,24,0.110183,207.765
gene_9_47_33_40_32_0_30_58_50_58_56_27_31_96_15_56_4_85_79_1_65_94_77_62_90_66_0_79_57_42_52_0_32,15,0.113573,205.472
gene_71_45_30_1_85_0_72_29_25_28_10_18_16_27_43_58_51_72_74_5_58_81_15_43_87_70_47_51_57_25_62_13_5,21,0.0996241,205.32
gene_8_83_97_16_81_38_24_98_31_46_71_23_29_6_0_94_86_75_66_2_7_13_19_82_36_14_73_34_49_13_96_51_65,21,0.104195,204.85
gene_35_43_92_13_92_5_92_5_80_79_29_64_1_63_47_88_2_55_38_44_10_75_78_4_45_69_30_77_23_93_93_89_64,16,0.0955863,204.65
gene_12_65_82_32_52_70_73_94_100_100_29_23_44_15_78_53_51_87_66_47_60_47_19_56_93_40_25_34_76_4_37_71_36,22,0.114384,204.12
gene_88_8_92_21_56_39_71_22_0_74_81_11_25_95_11_84_69_81_49_92_68_81_35_47_32_75_9_78_17_11_98_60_86,21,0.123422,202.832
gene_8_93_8_25_41_3_44_60_58_98_0_19_25_11_0_56_88_30_90_36_13_55_25_1_93_28_8_63_81_25_61_23_37,17,0.10699,202.046
gene_94_80_95_4_90_100_78_84_50_78_95_75_29_73_11_74_86_77_39_20_74_94_37_98_34_42_82_34_68_29_52_5_67,15,0.110312,200.44
gene_47_65_92_16_42_0_72_34_47_42_67_23_28_49_58_14_6_47_45_36_7_53_95_35_36_62_7_34_49_16_96_29_68,16,0.104197,199.862
gene_96_62_11_1_85_62_72_7_43_88_90_63_41_100_37_8_2_77_91_16_6_82_15_57_26_62_47_11_57_27_79_68_32,37,0.106308,198.68
gene_94_32_89_18_74_20_43_35_41_45_55_22_18_100_10_84_54_82_92_44_19_77_25_18_17_22_99_40_19_11_94_17_34,16,0.111159,198.321
gene_100_86_4_25_70_5_0_7_58_9_1_23_25_29_3_61_85_2_77_97_12_55_75_65_93_42_8_63_81_21_93_0_8,26,0.105182,198.029
gene_94_94_87_52_65_38_85_98_80_23_51_75_38_2_4_61_79_79_61_18_63_40_77_18_49_28_28_35_58_42_83_41_5,24,0.104823,197.583
gene_22_91_3_18_77_16_0_84_50_9_46_13_37_2_10_89_99_79_75_20_73_94_5_62_17_42_82_8_68_73_52_23_36,23,0.105857,197.447
gene_22_94_33_1_94_0_0_98_50_23_36_18_16_23_43_58_55_73_77_54_80_81_20_43_27_66_47_3_84_74_94_67_5,22,0.11979,197.095
gene_98_77_88_30_51_38_14_10_25_49_87_46_32_25_71_47_84_41_73_5_76_8_60_17_40_67_76_29_61_14_61_57_33,21,0.100192,196.635
gene_87_45_7_50_58_21_98_9_39_44_83_14_37_70_58_86_50_0_28_20_61_24_11_18_81_7_0_71_56_16_50_49_36,26,0.104285,195.474
gene_44_7_11_5_88_62_26_10_23_100_46_95_33_93_37_84_2_76_90_48_89_29_15_94_52_64_29_58_79_69_61_22_64,18,0.102416,193.773
gene_99_71_96_1_42_62_71_98_96_28_10_4_28_96_58_14_54_35_36_32_6_55_95_97_37_66_47_0_91_69_94_29_86,18,0.100466,193.757
gene_8_55_86_18_41_98_47_12_63_24_45_28_31_20_0_77_97_85_48_39_61_24_48_81_95_74_87_91_75_74_36_47_33,15,0.112385,193.488
gene_12_94_86_18_90_62_77_94_45_19_42_20_42_25_69_45_86_87_38_34_61_24_19_56_32_7_89_89_76_26_91_49_37,25,0.110317,192.887
gene_98_0_92_9_40_21_53_17_5_55_55_22_51_2_11_84_69_3_90_22_3_19_77_64_94_29_16_63_58_25_86_17_29,16,0.108411,191.295
gene_22_84_92_19_94_38_71_22_96_59_17_11_25_95_0_8_86_27_79_92_36_50_77_48_98_65_9_81_88_25_75_68_91,14,0.109461,188.029
gene_98_83_33_9_46_0_81_98_25_30_87_8_32_100_11_87_51_77_79_5_76_20_60_62_31_66_93_52_57_20_52_29_36,21,0.11156,187.171
gene_35_45_92_16_76_5_26_83_47_75_29_78_15_73_64_32_86_87_92_48_3_47_85_57_50_12_57_27_96_24_37_17_68,21,0.101327,186.915
gene_47_20_92_39_58_5_72_97_63_44_13_14_51_4_58_93_6_81_45_36_45_37_32_30_75_11_95_37_94_16_92_29_54,20,0.10166,186.637
gene_39_94_89_16_69_64_85_98_80_47_76_49_54_2_2_61_95_74_73_0_10_57_78_41_32_7_74_67_58_25_81_41_5,16,0.11293,186.289
gene_98_7_69_35_88_63_36_17_5_24_46_43_33_73_18_84_69_87_62_16_89_29_77_64_90_69_99_58_74_42_61_20_89,29,0.0985703,185.364
gene_99_0_96_16_35_22_56_17_42_100_10_43_43_96_11_56_51_97_95_13_86_56_77_54_93_64_77_64_68_42_81_5_36,8,0.111979,184.349
gene_21_32_97_18_79_25_42_35_39_100_55_22_47_11_0_84_54_82_92_22_65_40_22_1_94_93_55_30_99_25_41_17_34,24,0.102118,183.522
gene_100_20_69_70_65_5_74_94_13_55_17_44_38_73_21_89_89_76_34_0_72_50_77_64_4_69_28_58_57_13_37_71_1,19,0.106606,183.234
